company_name,company_website,ats,job_title,job_location,job_type,job_salary,job_description_short,job_contact_person,job_contact_email,job_url,source_raw,date
Crypto.com,https://crypto.com/,Lever,"(Senior)Product Manager, Trading","Singapore, Singapore",Full-time,,"Our Product Management team drives product initiatives from inception through execution, makes impacts and launches products/features across our global footprint. We collaborate closely with engineers, designers, analysts, marketers, and other cross-functional team members to ship remarkable features and products.We are looking for Product Managers to drive product initiatives from inception through execution. This is a unique opportunity for someone with vision to architect and manage an indust",Tom Lau,,https://jobs.lever.co/crypto/0eec3727-f618-4148-b51d-611760ddee60,https://api.lever.co/v0/postings/crypto,2025-12-19
Crypto.com,https://crypto.com/,Lever,"(Senior)Product Manager, Trading","Hong Kong, Hong Kong SAR",Full-time,,"Our Product Management team drives product initiatives from inception through execution, makes impacts and launches products/features across our global footprint. We collaborate closely with engineers, designers, analysts, marketers, and other cross-functional team members to ship remarkable features and products.We are looking for Product Managers to drive product initiatives from inception through execution. This is a unique opportunity for someone with vision to architect and manage an indust",Tom Lau,,https://jobs.lever.co/crypto/9947f3a5-fd22-410e-9058-ff3ee9f36951,https://api.lever.co/v0/postings/crypto,2025-12-19
Crypto.com,https://crypto.com/,Lever,"(Senior)Product Manager, Trading","Dubai, United Arab Emirates",Full-time,,"Our Product Management team drives product initiatives from inception through execution, makes impacts and launches products/features across our global footprint. We collaborate closely with engineers, designers, analysts, marketers, and other cross-functional team members to ship remarkable features and products.We are looking for Product Managers to drive product initiatives from inception through execution. This is a unique opportunity for someone with vision to architect and manage an indust",Tom Lau,,https://jobs.lever.co/crypto/9ebf2d46-862b-4c83-bb69-6fa136ca5b45,https://api.lever.co/v0/postings/crypto,2025-12-19
Crypto.com,https://crypto.com/,Lever,"(Senior)Product Manager, Trading","Taipei, Taiwan",Full-time,,"Our Product Management team drives product initiatives from inception through execution, makes impacts and launches products/features across our global footprint. We collaborate closely with engineers, designers, analysts, marketers, and other cross-functional team members to ship remarkable features and products.We are looking for Product Managers to drive product initiatives from inception through execution. This is a unique opportunity for someone with vision to architect and manage an indust",Tom Lau,,https://jobs.lever.co/crypto/f2105c5d-110c-43f0-84ee-f76bc6208e6f,https://api.lever.co/v0/postings/crypto,2025-12-19
Crypto.com,https://crypto.com/,Lever,"(Senior)Product Manager, Trading  [Relocation to HK/SG]","London, United Kingdom",Full-time,,"Our Product Management team drives product initiatives from inception through execution, makes impacts and launches products/features across our global footprint. We collaborate closely with engineers, designers, analysts, marketers, and other cross-functional team members to ship remarkable features and products.We are looking for Product Managers to drive product initiatives from inception through execution. This is a unique opportunity for someone with vision to architect and manage an indust",Tom Lau,,https://jobs.lever.co/crypto/36e62080-e52c-4681-8d61-b7cf46904507,https://api.lever.co/v0/postings/crypto,2025-12-19
Crypto.com,https://crypto.com/,Lever,3D Designer,"Hong Kong, Hong Kong SAR",Full-time,,"About the role: We’re looking for a 3D designer to join our Product Design team to develop images across our product lineup, website, and marketing materials. You’ll be joining a small group of visual designers embedded within a larger product design team, collaborating with different groups to conceptualize experiences, features, and environments into 3D imagery.You’ll be crafting high quality images that shape how 140 million users perceive and understand Crypto.com’s products and services, in",Tom Lau,,https://jobs.lever.co/crypto/6f4318f7-d6e7-49e9-9042-74bb78ce032c,https://api.lever.co/v0/postings/crypto,2025-12-19
Crypto.com,https://crypto.com/,Lever,3D Designer,"Taipei, Taiwan",Full-time,,"About the role: We’re looking for a 3D designer to join our Product Design team to develop images across our product lineup, website, and marketing materials. You’ll be joining a small group of visual designers embedded within a larger product design team, collaborating with different groups to conceptualize experiences, features, and environments into 3D imagery.You’ll be crafting high quality images that shape how 140 million users perceive and understand Crypto.com’s products and services, in",Tom Lau,,https://jobs.lever.co/crypto/8dea2488-6fd7-4d47-9dfd-9b58fbd42d25,https://api.lever.co/v0/postings/crypto,2025-12-19
Crypto.com,https://crypto.com/,Lever,3D Designer,"Singapore, Singapore",Full-time,,"About the role: We’re looking for a 3D designer to join our Product Design team to develop images across our product lineup, website, and marketing materials. You’ll be joining a small group of visual designers embedded within a larger product design team, collaborating with different groups to conceptualize experiences, features, and environments into 3D imagery.You’ll be crafting high quality images that shape how 140 million users perceive and understand Crypto.com’s products and services, in",Tom Lau,,https://jobs.lever.co/crypto/e40ee22f-64fb-4ac5-a410-980a978a3d24,https://api.lever.co/v0/postings/crypto,2025-12-19
Crypto.com,https://crypto.com/,Lever,Account Manager - AMER,Canada,Full-time,,"The institutional sales team provides an opportunity for you to take ownership and build your institutional/highnet worth clientele. You will be a part of an exciting journey from onboarding a client to their first crypto instrument, to customizing a crypto product for your client that the market has never seen before. If you're in our operations team, you'll have a diverse scope working with stakeholders such as sales traders, account managers and sales managers and be part of scaling up our ex",Tom Lau,,https://jobs.lever.co/crypto/928be539-d767-4112-9794-53b4dbfaf5c7,https://api.lever.co/v0/postings/crypto,2025-12-19
Crypto.com,https://crypto.com/,Lever,Account Manager - AMER,"Miami, Florida",Full-time,,,Tom Lau,,https://jobs.lever.co/crypto/b729bfdb-a474-4bdf-b008-4ec29020003f,https://api.lever.co/v0/postings/crypto,2025-12-19
Crypto.com,https://crypto.com/,Lever,Account Manager - AMER,"Sao Paulo, Brazil",Full-time,,"The institutional sales team provides an opportunity for you to take ownership and build your institutional/highnet worth clientele. You will be a part of an exciting journey from onboarding a client to their first crypto instrument, to customizing a crypto product for your client that the market has never seen before. If you're in our operations team, you'll have a diverse scope working with stakeholders such as sales traders, account managers and sales managers and be part of scaling up our ex",Tom Lau,,https://jobs.lever.co/crypto/e0914045-6016-4974-8e04-498e338d10b3,https://api.lever.co/v0/postings/crypto,2025-12-19
Crypto.com,https://crypto.com/,Lever,Account Manager - Sports and Predictions,United States,Full-time,,"Our Product Management team drives product initiatives from inception through execution, makes impacts and launches products/features across our global footprint. We collaborate closely with engineers, designers, analysts, marketers, and other cross-functional team members to ship remarkable features and products.",Tom Lau,,https://jobs.lever.co/crypto/3a7ec4cb-e0e1-4d8b-a575-d174b88520fd,https://api.lever.co/v0/postings/crypto,2025-12-19
Crypto.com,https://crypto.com/,Lever,Analytics Engineer- Data Operations & Governance,"Hong Kong, Hong Kong SAR",Full-time,,,Tom Lau,,https://jobs.lever.co/crypto/2e6b7699-70d9-4944-a68d-bc318817a634,https://api.lever.co/v0/postings/crypto,2025-12-19
Crypto.com,https://crypto.com/,Lever,Analytics Engineer- Data Operations & Governance,"Shenzhen, China",Full-time,,,Tom Lau,,https://jobs.lever.co/crypto/3819e4a4-dff4-418b-b1c1-bac1bb730f03,https://api.lever.co/v0/postings/crypto,2025-12-19
Crypto.com,https://crypto.com/,Lever,Analytics Engineer- Data Operations & Governance,"Singapore, Singapore",Full-time,,,Tom Lau,,https://jobs.lever.co/crypto/f382e49e-6190-4878-878d-ec6ec1ec1921,https://api.lever.co/v0/postings/crypto,2025-12-19
Crypto.com,https://crypto.com/,Lever,Application Support Engineer,Canada,Full-time,,,Tom Lau,,https://jobs.lever.co/crypto/11870baf-ec2c-40cf-8768-96c2a8ecda19,https://api.lever.co/v0/postings/crypto,2025-12-19
Crypto.com,https://crypto.com/,Lever,Application Support Engineer,"Chicago, Illinois",Full-time,,,Tom Lau,,https://jobs.lever.co/crypto/240f2ec0-5d6f-4934-ae2e-5202b2f5d102,https://api.lever.co/v0/postings/crypto,2025-12-19
Crypto.com,https://crypto.com/,Lever,"Assistant Finance Manager, Data & Process Automation","Hong Kong, Hong Kong SAR",Executive,,"The F&A team comprises multiple functions from Financials Control & Business Performance Management, Procurement, Digital Transformation, Tax, Treasury and Operations. Together, the team optimizes our global finance initiatives and enjoys being detailed-oriented while multitasking across various exciting project scopes",Tom Lau,,https://jobs.lever.co/crypto/dd37503c-3d19-406d-85d8-875dde461782,https://api.lever.co/v0/postings/crypto,2025-12-19
Crypto.com,https://crypto.com/,Lever,"Assistant Manager, Data & Automation (Finance & Treasury)","Hong Kong, Hong Kong SAR",Executive,,"The F&A team comprises multiple functions from Financials Control & Business Performance Management, Procurement, Digital Transformation, Tax, Treasury and Operations. Together, the team optimizes our global finance initiatives and enjoys being detailed-oriented while multitasking across various exciting project scopes",Tom Lau,,https://jobs.lever.co/crypto/8fe8ea86-39a0-48b0-a318-6de4d78e18ce,https://api.lever.co/v0/postings/crypto,2025-12-19
